Username,Bet_mean,Bet_std,Bet_sum,Bet_count,CashedOut_mean,CashedOut_std,Profit_mean,Profit_sum,BustedAt_mean,Bonus_mean,Bonus_sum,risk_tolerance,win_rate,Cluster,PlayerType
bustabitmoney,694.8987341772151,4883.4059614663975,54897.0,79.0,0.309873417721519,1.4023994947039387,138.44400000000002,692.22,3.104556962025317,2.696,13.48,4.525717323595226,0.01260943220941035,1,Conservative players
bustabot007,902.6,1266.5637765229196,4513.0,5.0,0.48599999999999993,0.6655674270875941,175.94500000000002,351.89000000000004,1.45,3.775,7.55,1.3694803026493707,0.07797252382007534,1,Conservative players
bustabot420,101.0,42.42640687119285,202.0,2.0,0.0,0.0,2939.6622407368804,0.0,3.615,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
bustabuts,17.25,11.324751652906125,69.0,4.0,0.335,0.67,10.59,10.59,2.7824999999999998,1.3,1.3,2.0,0.1534782608695652,1,Conservative players
bustabuts1,7433.35294117647,27823.15776233257,126367.0,17.0,1.09,0.7019971509913698,15180.097692307692,197341.27,3.381176470588235,2.293076923076923,29.81,0.6440340834783209,1.5616519344449105,1,Conservative players
bustabutss,120.0,5220.477516005981,120.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.26,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
bustacoin2017,9.2,13.877660958685023,184.0,20.0,0.5,2.23606797749979,18.08,18.08,3.103,4.0,4.0,4.47213595499958,0.09826086956521739,1,Conservative players
bustaharris,20000.0,5220.477516005981,20000.0,1.0,1.1,0.9979762599360468,2338.83,2338.83,1.59,1.69,1.69,1.0595065232282992,0.11694149999999999,1,Conservative players
bustaputaka,1599.0,5220.477516005981,1599.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.89,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
bustbigbitch,512.0,5220.477516005981,512.0,1.0,1.06,0.9979762599360468,30.72,30.72,1.11,0.0,0.0,1.0595065232282992,0.06,1,Conservative players
bustedbits,1018.6923076923077,3308.374812114839,13243.0,13.0,1.0623076923076924,0.7530067933088193,444.5866666666667,4001.28,5.203846153846154,2.011111111111111,18.1,0.7088405729916473,0.30214301895340934,1,Conservative players
busterharris,10000.0,5220.477516005981,10000.0,1.0,1.5,0.9979762599360468,5220.03,5220.03,22.32,2.2,2.2,1.0595065232282992,0.522003,1,Conservative players
butaw,1133.3333333333333,152.7525231651947,3400.0,3.0,0.7533333333333333,0.6536308846232202,161.925,323.85,2.6933333333333334,0.765,1.53,0.8676516167564869,0.09525,1,Conservative players
buxlover,211.28571428571428,464.66587310278516,2958.0,14.0,2.5714285714285716,2.3522259740439555,907.2316666666667,10886.78,11.78357142857143,3.266666666666667,39.2,0.9147545454615382,3.680453008789723,1,Conservative players
bvz,517.5,441.9417382415922,1035.0,2.0,1.0750000000000002,0.021213203435596368,54.78,109.56,28.74,1.36,2.72,0.019733212498229177,0.10585507246376812,1,Conservative players
c1940112,7615.666666666667,16248.654944333084,68541.0,9.0,0.9622222222222222,1.284764353663521,1358.4825,5433.93,2.3400000000000003,2.1,8.4,1.3352054483801026,0.07927999299689238,1,Conservative players
cHps,15.0,5220.477516005981,15.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.58,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
cadet1111,100.0,5220.477516005981,100.0,1.0,1.01,0.9979762599360468,1.0,1.0,6.14,0.0,0.0,1.0595065232282992,0.01,1,Conservative players
calvin1993,33.625,20.98256078611134,269.0,8.0,2.5,2.6726124191242437,188.24,752.96,13.0025,2.7175,10.87,1.0690449676496976,2.79910780669145,1,Conservative players
calvin89,1487.7142857142858,3754.2985014640535,10414.0,7.0,0.42857142857142855,1.1338934190276817,116.83,116.83,3.5742857142857143,1.43,1.43,2.6457513110645907,0.01121855194929902,1,Conservative players
calvinmoo,1.1333333333333333,0.8100492425037499,102.0,90.0,1.048111111111111,0.20134879147939339,0.18079545454545454,15.91,6.082555555555555,0.5795454545454546,51.0,0.19210634191821696,0.15598039215686274,0,Risk-takers
camry,10000.0,5220.477516005981,10000.0,1.0,1.59,0.9979762599360468,6178.93,6178.93,2.27,2.79,2.79,1.0595065232282992,0.617893,1,Conservative players
candyEmma,300.0,5220.477516005981,300.0,1.0,1.05,0.9979762599360468,27.54,27.54,1.3,4.18,4.18,1.0595065232282992,0.09179999999999999,1,Conservative players
cannabis,98.0,5220.477516005981,98.0,1.0,1.41,0.9979762599360468,41.85,41.85,2.68,1.7,1.7,1.0595065232282992,0.4270408163265306,1,Conservative players
cantosangelo8999,200.0,5220.477516005981,200.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.12,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
caole,50666.666666666664,67091.97666884866,152000.0,3.0,0.58,1.0045894683899488,11840.0,11840.0,3.1566666666666663,0.0,0.0,1.7320508075688774,0.07789473684210527,1,Conservative players
carmen_mancuso,10000.0,5220.477516005981,10000.0,1.0,1.11,0.9979762599360468,1100.0,1100.0,2.57,0.0,0.0,1.0595065232282992,0.11,1,Conservative players
carnelo,27.071428571428573,37.9320531917356,379.0,14.0,0.6571428571428571,1.306618822477599,137.96666666666667,413.90000000000003,3.1028571428571428,2.983333333333334,8.950000000000001,1.988332990726781,1.0920844327176782,1,Conservative players
casa999,1400.0,5220.477516005981,1400.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,6.17,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
catagious_cats,10.0,5220.477516005981,10.0,1.0,1.1,0.9979762599360468,1.0,1.0,2.87,0.0,0.0,1.0595065232282992,0.1,1,Conservative players
catdog,253.66666666666666,332.43873894526064,3044.0,12.0,1.035,0.637031467754216,109.43111111111111,984.88,7.366666666666667,1.1800000000000002,10.620000000000001,0.6154893408253296,0.32354796320630747,1,Conservative players
cayala0530,500.0,5220.477516005981,500.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.0,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
cbguwop,44.285714285714285,29.215944766025085,310.0,7.0,1.2,0.0,8.959999999999999,62.72,2.347142857142857,0.2057142857142857,1.44,0.0,0.2023225806451613,1,Conservative players
cbreezie,120.0,330.0,1080.0,9.0,0.11222222222222222,0.33666666666666667,10.0,10.0,1.8211111111111111,0.0,0.0,3.0,0.009259259259259259,1,Conservative players
cculliton23,1259.5714285714287,1255.5548384602532,8817.0,7.0,1.3471428571428572,0.18900743245652946,296.32142857142856,2074.25,3.5914285714285716,1.67,11.69,0.14030244190834634,0.23525575592605194,1,Conservative players
cedrick03,30.5,46.74398357008097,122.0,4.0,1.3,0.9451631252505217,13.393333333333333,40.18,2.67,1.5,4.5,0.7270485578850167,0.32934426229508196,1,Conservative players
celeng,50.75,56.59605672097339,609.0,12.0,0.8333333333333334,0.6154574548966637,12.8575,102.86,3.606666666666667,1.6400000000000001,13.120000000000001,0.7385489458759964,0.1688998357963875,1,Conservative players
celeronius,1.0,0.0,2.0,2.0,1.3,0.28284271247461895,0.31,0.62,2.1950000000000003,1.0,2.0,0.21757131728816842,0.31,1,Conservative players
cfkinzer,3.0,2.309401076758503,12.0,4.0,1.175,0.8251262529657709,2.6366666666666667,7.91,3.0324999999999998,1.3999999999999997,4.199999999999999,0.702235108907039,0.6591666666666667,1,Conservative players
cflha1415,194.0,339.08700948281694,970.0,5.0,1.2,1.0954451150103321,298.76666666666665,896.3,16.974,1.6633333333333333,4.99,0.9128709291752768,0.924020618556701,1,Conservative players
cgrant57,37.2112676056338,87.40838722309003,2642.0,71.0,1.0495774647887324,0.4997697659057426,19.829152542372878,1169.9199999999998,13.758732394366197,1.4415254237288135,85.05,0.4761628204415959,0.44281604844814526,0,Risk-takers
cgrant57test,2.6333333333333333,3.2107935782760704,79.0,30.0,0.9016666666666667,0.6326576855823667,0.7266666666666667,15.26,3.591,0.9928571428571429,20.85,0.7016536254148243,0.1931645569620253,1,Conservative players
cgrant57test1,73.58928571428571,180.8212353564817,4121.0,56.0,0.8351785714285714,0.6236927888032656,18.856486486486485,697.6899999999999,4.872678571428572,1.3121621621621622,48.550000000000004,0.7467777672222125,0.16930114049987866,1,Conservative players
chanceee,30000.0,14142.13562373095,60000.0,2.0,0.0,0.0,2939.6622407368804,0.0,1.75,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
char450,212.5,193.1105037709411,850.0,4.0,1.8624999999999998,2.1531120887372923,256.27,768.81,2.95,1.18,3.54,1.1560333362347879,0.9044823529411764,1,Conservative players
char999,11681.681818181818,12769.456241495298,256997.0,22.0,0.9109090909090909,0.7746514367667877,1773.51,26602.65,7.225909090909091,0.9033333333333332,13.549999999999999,0.8504157489455754,0.10351346513772534,1,Conservative players
charles150,1.403225806451613,2.4189123515681614,87.0,62.0,0.6961290322580646,0.5496596706777204,0.15051282051282053,5.87,6.179032258064517,1.1923076923076923,46.5,0.789594522289589,0.0674712643678161,0,Risk-takers
charlesgba42,17500.0,5220.477516005981,17500.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.17,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
cheatkeyyyy1231,1000.0,5220.477516005981,1000.0,1.0,1.33,0.9979762599360468,342.83,342.83,2.81,1.28,1.28,1.0595065232282992,0.34282999999999997,1,Conservative players
checkMYnet,5487.666666666667,13355.774671155046,32926.0,6.0,3.2883333333333336,6.4036565075483765,45419.22,90838.44,6.3133333333333335,4.11,8.22,1.947386672341118,2.7588665492316102,1,Conservative players
checkedout,75.0,5220.477516005981,75.0,1.0,1.5,0.9979762599360468,40.61,40.61,1.63,4.15,4.15,1.0595065232282992,0.5414666666666667,1,Conservative players
chelle,37.0,24.041630560342615,74.0,2.0,0.6,0.848528137423857,5.35,5.35,0.65,6.75,6.75,1.4142135623730951,0.0722972972972973,1,Conservative players
chelssi12,300.0,5220.477516005981,300.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.16,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
chepsarov,2.0,3.330301651638946,46.0,23.0,1.0082608695652175,0.8489493623078151,0.924375,14.79,5.8621739130434785,1.135625,18.17,0.8419937616679494,0.32152173913043475,1,Conservative players
chernoby,4000.0,4242.640687119285,8000.0,2.0,1.285,1.817264427649427,1636.96,1636.96,4.484999999999999,6.7,6.7,1.414213562373095,0.20462,1,Conservative players
cherrymobilej1,123.0,5220.477516005981,123.0,1.0,1.19,0.9979762599360468,26.91,26.91,2.42,2.88,2.88,1.0595065232282992,0.21878048780487805,1,Conservative players
cheshirecat,730.0,947.5230867899737,1460.0,2.0,3.62,1.951614716074871,1012.105,2024.21,4.91,3.58,7.16,0.5391200873135003,1.386445205479452,1,Conservative players
chilledhf,100.0,5220.477516005981,100.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.13,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
chino2,1000.0,5220.477516005981,1000.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.83,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
chipcoi1307,13.333333333333334,9.219544457292887,120.0,9.0,0.8333333333333334,0.625,3.1566666666666667,18.94,2.482222222222222,0.5616666666666666,3.37,0.75,0.15783333333333335,1,Conservative players
chokoy22,100.0,5220.477516005981,100.0,1.0,2.1,0.9979762599360468,113.01,113.01,3.11,3.01,3.01,1.0595065232282992,1.1301,1,Conservative players
choosen,545.5,1441.8899056446717,9819.0,18.0,1.0844444444444443,0.4998849540846988,178.994,2684.91,11.199444444444445,0.6359999999999999,9.54,0.46095948634859524,0.2734402688664833,1,Conservative players
choosy,74.0,5220.477516005981,74.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.18,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
chudo3008,2.5,1.378404875209022,15.0,6.0,0.6666666666666666,1.0327955589886444,2.05,4.1,2.138333333333333,2.5,5.0,1.5491933384829666,0.2733333333333333,1,Conservative players
chyvak,2.25,1.2583057392117916,9.0,4.0,0.325,0.65,1.24,1.24,5.2875,1.0,1.0,2.0,0.13777777777777778,1,Conservative players
cintayangterlupa,570.0,507.6416058598822,1710.0,3.0,1.43,0.6581793068761733,35.906666666666666,107.72,5.86,1.3033333333333335,3.91,0.4602652495637576,0.06299415204678363,1,Conservative players
cjcoop,50.0,5220.477516005981,50.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.37,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
clarkyclark,423.26666666666665,1106.5693746676623,6349.0,15.0,1.9066666666666667,5.062462227960205,233.61999999999998,1635.34,5.92,1.2042857142857142,8.43,2.6551375321469606,0.25757442116868795,1,Conservative players
clemshl,105.0,77.94228634059948,315.0,3.0,0.6333333333333333,1.096965511460289,139.02,139.02,1.7966666666666666,2.68,2.68,1.7320508075688774,0.44133333333333336,1,Conservative players
cliffhangers,42.69565217391305,78.51139742541652,982.0,23.0,1.3830434782608696,3.399588791687778,239.31625,1914.53,5.951739130434782,1.72,13.76,2.458049110619896,1.949623217922607,1,Conservative players
cliffordaz,110.0,5220.477516005981,110.0,1.0,1.13,0.9979762599360468,14.3,14.3,2.05,0.0,0.0,1.0595065232282992,0.13,1,Conservative players
climespace,1000.0,5220.477516005981,1000.0,1.0,1.01,0.9979762599360468,12.31,12.31,1.43,0.23,0.23,1.0595065232282992,0.01231,1,Conservative players
cnb,1841.0,1772.8598992086831,18410.0,10.0,1.028,1.1136007662832612,1960.7266666666667,11764.36,4.3,1.2466666666666668,7.48,1.083269227902005,0.6390200977729495,1,Conservative players
cocass69,2850.0,3323.4018715767734,5700.0,2.0,1.3050000000000002,0.007071067811865403,1073.105,2146.21,2.63,4.93,9.86,0.005418442767712952,0.3765280701754386,1,Conservative players
cocoban,53.18518518518518,84.83560438919365,1436.0,27.0,0.04111111111111111,0.21361959960016152,11.0,11.0,3.564074074074074,0.0,0.0,5.196152422706631,0.00766016713091922,1,Conservative players
coday,2600.0,3394.1125496954282,5200.0,2.0,0.635,0.8980256121069153,60.62,60.62,1.3450000000000002,3.31,3.31,1.414213562373095,0.011657692307692306,1,Conservative players
coinlight,5008.0,5220.477516005981,5008.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.68,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
coinminers,19114.058823529413,50731.252041088745,974817.0,51.0,1.088235294117647,0.9231418220021297,19097.63375,611124.28,4.109411764705882,2.0340625,65.09,0.8482924850830381,0.6269117998557678,0,Risk-takers
comeonbaby123,1.0,5220.477516005981,1.0,1.0,2.0,0.9979762599360468,1.04,1.04,2.33,4.0,4.0,1.0595065232282992,1.04,1,Conservative players
computerdata,1000.0,0.0,2000.0,2.0,2.585,2.0011121907579295,1633.3049999999998,3266.6099999999997,9.89,4.83,9.66,0.7741246385910753,1.6333049999999998,1,Conservative players
conleyj01,65.4,72.24206992235665,1635.0,25.0,1.2208,1.1322945729800176,24.936190476190475,523.66,2.9572000000000003,1.5004761904761905,31.51,0.9275021076179697,0.3202813455657492,1,Conservative players
connbob,5288.0,5220.477516005981,5288.0,1.0,1.55,0.9979762599360468,2997.36,2997.36,1.74,1.68,1.68,1.0595065232282992,0.5668229954614221,1,Conservative players
constant2,10.0,0.0,180.0,18.0,1.2672222222222222,0.7672318888327245,6.459285714285714,90.42999999999999,6.2972222222222225,1.6642857142857144,23.3,0.6054438403765472,0.5023888888888889,1,Conservative players
contrav,60.13333333333333,76.82249174620176,902.0,15.0,0.8933333333333333,0.4688689531607902,11.963333333333333,143.56,6.138,0.6216666666666666,7.459999999999999,0.524853305777004,0.15915742793791574,1,Conservative players
coolblown,2607.5,13644.799506733225,250320.0,96.0,0.9166666666666666,2.0125269094855622,1020.7807499999999,40831.229999999996,8.615833333333333,1.9315000000000002,77.26,2.195483901256977,0.1631161313518696,0,Risk-takers
cop,5.277777777777778,7.583306399435038,95.0,18.0,0.7505555555555556,1.1461468555028562,6.611428571428571,46.28,2.6694444444444443,1.0714285714285714,7.5,1.5270646483383723,0.4871578947368421,1,Conservative players
corntamale,10000.0,5220.477516005981,10000.0,1.0,1.1,0.9979762599360468,1143.57,1143.57,1.67,1.44,1.44,1.0595065232282992,0.114357,1,Conservative players
cortiarte,10.644736842105264,8.342188277853593,809.0,76.0,1.0044736842105264,0.2077523829744895,0.623972602739726,45.55,5.266184210526316,0.6306849315068493,46.04,0.20682710382579514,0.05630407911001236,0,Risk-takers
cosmonaut_petrov,100.0,5220.477516005981,100.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.52,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
covalsahio,7.333333333333333,9.66781602362533,44.0,6.0,0.5,0.7745966692414834,2.055,4.11,1.4083333333333332,1.835,3.67,1.5491933384829668,0.09340909090909091,1,Conservative players
covalsanio,182.125,295.47089535180953,2914.0,16.0,1.2375,1.5087588718325184,376.306,3763.06,5.7325,2.043,20.43,1.2191990883495099,1.291372683596431,1,Conservative players
cowbay,10.0,0.0,1740.0,174.0,1.0341954022988507,0.42728229325473793,2.04,308.04,6.966379310344827,1.227814569536424,185.4,0.4131543152338116,0.17703448275862071,0,Risk-takers
cowmoolestr,10.333333333333334,6.506407098647712,31.0,3.0,3.3333333333333335,2.8867513459481287,54.325,108.65,6.859999999999999,1.91,3.82,0.8660254037844386,3.5048387096774194,1,Conservative players
cprakash813,100.0,5220.477516005981,100.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,15.58,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
crackerjacker,1758.0,2238.7682104228656,36918.0,21.0,0.6,0.9807701055803036,3404.33,20425.98,3.209047619047619,2.2916666666666665,13.75,1.6346168426338394,0.5532797009588818,1,Conservative players
cramcram21,100.0,5220.477516005981,100.0,1.0,1.25,0.9979762599360468,25.0,25.0,3.72,0.0,0.0,1.0595065232282992,0.25,1,Conservative players
crazy1s,6.0,5220.477516005981,6.0,1.0,7.45,0.9979762599360468,38.81,38.81,16.09,1.83,1.83,1.0595065232282992,6.468333333333334,1,Conservative players
crazymkfncono1,5000.0,5220.477516005981,5000.0,1.0,1.3,0.9979762599360468,1636.77,1636.77,1.59,2.74,2.74,1.0595065232282992,0.327354,1,Conservative players
crazywitch2,28.89189189189189,93.41418634345754,1069.0,37.0,1.0756756756756756,0.6884585864271178,30.88068965517241,895.54,17.50945945945946,1.363448275862069,39.54,0.6400243140151598,0.8377362020579981,1,Conservative players
cre3p3rman,46.333333333333336,55.33835318595353,139.0,3.0,0.35000000000000003,0.6062177826491071,0.09,0.09,0.7733333333333333,4.0,4.0,1.7320508075688772,0.0006474820143884892,1,Conservative players
creativityliam,7000.0,8485.28137423857,14000.0,2.0,0.0,0.0,2939.6622407368804,0.0,1.21,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
creek,42.5,24.748737341529164,85.0,2.0,1.1,0.0,4.25,8.5,7.46,0.0,0.0,0.0,0.1,1,Conservative players
cristiano282,17.5,9.574271077563381,70.0,4.0,1.115,0.01732050807568866,1.975,7.9,2.8225,0.75,3.0,0.015534087960258887,0.11285714285714286,1,Conservative players
crma49,196.94736842105263,619.6408882646115,3742.0,19.0,0.991578947368421,0.24306522119461266,6.455,116.19,12.375263157894736,0.3538888888888889,6.37,0.24512946935762425,0.0310502405130946,1,Conservative players
cromvel,39.225806451612904,52.83288728145211,1216.0,31.0,0.9193548387096774,0.5106658103813815,8.809166666666668,211.42000000000002,2.8416129032258066,1.60125,38.43,0.5554610569060641,0.17386513157894737,1,Conservative players
cruxxy4,26000.0,5220.477516005981,26000.0,1.0,1.1,0.9979762599360468,2988.47,2988.47,1.33,1.49,1.49,1.0595065232282992,0.11494115384615383,1,Conservative players
cry050505,1.0,0.0,6.0,6.0,1.05,0.0,0.05666666666666667,0.34,3.78,0.6666666666666666,4.0,0.0,0.05666666666666667,1,Conservative players
crypto2016,4500.0,3535.5339059327375,9000.0,2.0,1.29,0.014142135623730963,1330.0,2660.0,6.125,0.0,0.0,0.010962895832349584,0.29555555555555557,1,Conservative players
crysis95,1670.5,429.6476463335974,10023.0,6.0,0.0,0.0,2939.6622407368804,0.0,2.32,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
csfire,241.0,230.5168106668145,482.0,2.0,0.835,1.1808683245815343,52.26,52.26,2.435,0.0,0.0,1.4142135623730951,0.10842323651452282,1,Conservative players
csteeb,1.0,5220.477516005981,1.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.69,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
ctozdes123,485.0,311.57556600820504,1940.0,4.0,0.3625,0.725,324.82,324.82,1.74,1.4,1.4,2.0,0.16743298969072165,1,Conservative players
cuhboy13,5000.0,5220.477516005981,5000.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.32,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
cukherif,3.2,3.8340579025361627,16.0,5.0,0.0,0.0,2939.6622407368804,0.0,2.0,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
cuongbitcoin,7950.0,9107.323060775507,31800.0,4.0,1.1575,0.923629615520565,5908.37,17725.11,3.075,1.1633333333333333,3.4899999999999998,0.7979521516376371,0.5573933962264151,1,Conservative players
cuppy2,1609.909090909091,1670.252103997804,17709.0,11.0,0.45454545454545453,1.0112997936948631,5325.58,10651.16,1.9327272727272726,2.135,4.27,2.224859546128699,0.6014546275904907,1,Conservative players
cvak,15.933333333333334,44.63254830071987,478.0,30.0,0.8783333333333334,1.890798195496271,38.79666666666667,232.78,4.626666666666667,2.9583333333333335,17.75,2.1527114180223195,0.48698744769874475,1,Conservative players
cxdw,10.664772727272727,29.95398581547648,1877.0,176.0,0.9527272727272728,0.7479621491916395,4.925357142857143,551.64,7.135454545454545,1.6665178571428572,186.65,0.7850747749148888,0.29389451251997867,0,Risk-takers
cxm_6,12.943502824858758,19.562463335464997,2291.0,177.0,0.9455932203389831,0.6914574639840324,4.207916666666667,504.95,9.215536723163842,1.643,197.16,0.7312419855719289,0.22040593627237015,0,Risk-takers
cyrej,1000.0,5220.477516005981,1000.0,1.0,1.2,0.9979762599360468,200.0,200.0,4.12,0.0,0.0,1.0595065232282992,0.2,1,Conservative players
czop1223,347.0,456.7909806465097,694.0,2.0,1.0,1.4142135623730951,24.87,24.87,4.345,3.62,3.62,1.4142135623730951,0.03583573487031701,1,Conservative players
d124354,65122.0,5220.477516005981,65122.0,1.0,1.09,0.9979762599360468,6714.99,6714.99,2.43,1.31,1.31,1.0595065232282992,0.10311400141273303,1,Conservative players
dab,5.4,2.8809720581775866,27.0,5.0,0.8800000000000001,0.49193495504995377,0.565,2.26,1.972,0.75,3.0,0.5590169943749473,0.0837037037037037,1,Conservative players
dagentlemang,701.0,1558.9028192931078,13319.0,19.0,0.9189473684210526,0.5897447163047387,563.4842857142858,7888.780000000001,5.7231578947368416,1.3499999999999999,18.9,0.6417611460360845,0.5922952173586606,1,Conservative players
dahoraxd,320.0,552.5242076144718,960.0,3.0,1.6666666666666667,2.886751345948129,4.05,4.05,6.109999999999999,5.0,5.0,1.7320508075688774,0.004218749999999999,1,Conservative players
dakadea,12.180555555555555,10.816427762721196,877.0,72.0,0.9476388888888889,0.3159893609171558,0.9110769230769231,59.220000000000006,4.8341666666666665,0.8675384615384616,56.39,0.3334491277449101,0.06752565564424173,0,Risk-takers
daman05,170.8421052631579,202.4840907763962,3246.0,19.0,0.9405263157894738,0.5059586465777451,56.17133333333334,842.57,2.5910526315789477,1.0893333333333333,16.34,0.5379526740334167,0.25957178065311154,1,Conservative players
damighty1337,3.0,5220.477516005981,3.0,1.0,2.0,0.9979762599360468,3.17,3.17,2.17,5.67,5.67,1.0595065232282992,1.0566666666666666,1,Conservative players
dan_kt,1.1666666666666667,0.408248290463863,7.0,6.0,16.333333333333332,40.00833246545857,97.02,97.02,22.833333333333332,2.0,2.0,2.449489742783178,13.86,1,Conservative players
dana101,8649.0,5220.477516005981,8649.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.95,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
danilmajor22,200.0,5220.477516005981,200.0,1.0,1.49,0.9979762599360468,98.0,98.0,3.09,0.0,0.0,1.0595065232282992,0.49,1,Conservative players
danir,39.392857142857146,102.19227484972158,2206.0,56.0,0.9642857142857143,1.008406226122745,30.434444444444445,821.73,9.486428571428572,2.0592592592592593,55.6,1.045754604868032,0.3724977334542158,0,Risk-takers
danitravi,100.0,5220.477516005981,100.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.04,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
dantrapp,63.78947368421053,115.77496320562211,1212.0,19.0,0.2142105263157895,0.7177535617735356,41.1,82.2,2.701578947368421,2.575,5.15,3.3506923031196987,0.06782178217821783,1,Conservative players
dardoalbarracin,6.0,5.656854249492381,12.0,2.0,0.78,1.1030865786510142,5.6,5.6,3.295,0.0,0.0,1.4142135623730951,0.4666666666666666,1,Conservative players
darkas91,2.2,1.3038404810405297,11.0,5.0,0.42000000000000004,0.9391485505499116,4.55,4.55,1.8080000000000003,3.75,3.75,2.2360679774997894,0.41363636363636364,1,Conservative players
darkcam17,16.333333333333332,12.160043859570024,98.0,6.0,0.0,0.0,2939.6622407368804,0.0,1.4749999999999999,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
darkfreeze,9.0,12.041594578792296,117.0,13.0,1.6815384615384614,2.5807842676011172,6.679,66.79,6.686923076923076,0.85,8.5,1.534775639470015,0.5708547008547009,1,Conservative players
darkfreeze2,8.470588235294118,9.16262266978993,288.0,34.0,0.9400000000000001,0.4224029384654449,1.1937931034482758,34.62,189.5008823529412,0.3448275862068966,10.0,0.4493648281547286,0.12020833333333332,1,Conservative players
darkfreeze3,2.6666666666666665,1.1547005383792515,8.0,3.0,0.7000000000000001,0.6062177826491071,0.1,0.2,2.1300000000000003,0.0,0.0,0.8660254037844386,0.025,1,Conservative players
darkfreeze4,2.0,5220.477516005981,2.0,1.0,1.05,0.9979762599360468,0.1,0.1,7.34,0.0,0.0,1.0595065232282992,0.05,1,Conservative players
darkfreeze5,2.0,5220.477516005981,2.0,1.0,1.05,0.9979762599360468,0.13,0.13,1.06,1.5,1.5,1.0595065232282992,0.065,1,Conservative players
darkiazz,1.0,5220.477516005981,1.0,1.0,1.1,0.9979762599360468,0.1,0.1,1.73,0.0,0.0,1.0595065232282992,0.1,1,Conservative players
dastfunto,1000.0,5220.477516005981,1000.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,2.56,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
david2174,300.0,0.0,600.0,2.0,1.1,0.0,30.0,60.0,1.96,0.0,0.0,0.0,0.1,1,Conservative players
davidml,1099.4285714285713,1209.1539840495325,23088.0,21.0,0.8361904761904762,1.2920041648171117,440.87777777777774,3967.8999999999996,3.726666666666667,1.2866666666666666,11.58,1.545107486398596,0.17185984060984058,1,Conservative players
davidruch,200.0,5220.477516005981,200.0,1.0,0.0,0.9979762599360468,2939.6622407368804,0.0,1.98,1.5240060246409386,0.0,1.0595065232282992,0.0,1,Conservative players
davidyepez,6200.0,2489.9799195977466,31000.0,5.0,1.06,0.014142135623730944,428.36800000000005,2141.84,4.9,0.8580000000000002,4.290000000000001,0.013341637380878249,0.06909161290322581,1,Conservative players
daviscouch,5000.0,4242.640687119285,10000.0,2.0,0.7,0.9899494936611665,853.54,853.54,102.0,2.68,2.68,1.4142135623730951,0.085354,1,Conservative players
